playerID,pos,height,weight,college,collegeOther,age,year,stint,tmID,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,playerPowerRanking,PER
desouer01w,F-C,77.0,190,,,41.0,8,0,CON,1,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20.93381078973492,12.800718670076728
desouer01w,F-C,77.0,190,,,41.0,9,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.30981461734025,20.111490974729243
desouer01w,F-C,77.0,190,,,41.0,10,0,ATL,2,2,54,23,5,9,14,2,4,2,10,10,18,10,4,3,0,0,0,46.91958069241459,18.676496767241375
dickeke01w,F,71.0,165,Texas Tech,,45.0,1,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7814801330527,4.934150442477874
dickeke01w,F,71.0,165,Texas Tech,,45.0,2,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5204184089257862,-5.163333333333334
dillata01w,G,69.0,154,Texas,,42.0,4,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.547913404836748,0.25183333333333596
dillata01w,G,69.0,154,Texas,,42.0,5,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.004639729483383,1.1163365853658545
dillata01w,G,69.0,154,Texas,,42.0,6,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.102632879223748,-1.2368431372549027
dixonta01w,G,69.0,148,Kansas,,47.0,1,0,LAS,4,4,127,47,4,7,11,16,3,0,8,12,46,17,9,8,10,5,0,44.952681615870006,13.464471655328799
dixonta01w,G,69.0,148,Kansas,,47.0,2,0,LAS,7,7,253,95,5,12,17,29,9,2,20,14,83,40,11,9,13,6,0,42.426646106100264,10.544181621621625
dixonta01w,G,69.0,148,Kansas,,47.0,3,0,LAS,5,4,147,61,2,18,20,17,12,0,13,15,44,25,10,9,4,2,1,44.124708071712334,8.519073068893524
dixonta01w,G,69.0,148,Kansas,,47.0,4,0,LAS,9,9,316,110,8,21,29,29,14,2,11,27,94,40,27,26,12,4,0,47.168085831155196,12.417753358925147
dixonta01w,G,69.0,148,Kansas,,47.0,5,0,LAS,3,3,100,31,4,13,17,9,2,0,10,12,30,12,8,7,0,0,1,42.43286288606202,11.356174151150054
dixonta01w,G,69.0,148,Kansas,,47.0,6,0,LAS,2,1,12,2,0,1,1,2,1,0,1,4,2,1,0,0,0,0,0,33.03663443722717,9.09990115321252
dixonta01w,G,69.0,148,Kansas,,47.0,7,0,HOU,2,0,44,11,1,7,8,5,0,0,4,1,11,4,4,3,0,0,0,30.41640895322514,4.653730964467007
dixonta01w,G,69.0,148,Kansas,,47.0,8,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.150964569049634,13.680679591836736
dixonta01w,G,69.0,148,Kansas,,47.0,9,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.56081620941664,8.114990536277597
dixonta01w,G,69.0,148,Kansas,,47.0,10,0,IND,10,0,62,21,2,5,7,2,1,0,5,5,26,9,5,3,2,0,0,24.622761531697133,8.097231132075475
donapbe01w,F-C,74.0,195,Stanford,,43.0,4,0,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02946810078090467,0.0
donapbe01w,F-C,74.0,195,Stanford,,43.0,5,0,NYL,5,5,96,22,8,3,11,2,7,2,5,9,25,10,5,2,0,0,0,25.884348806486805,8.427402922755743
doronsh01w,G,69.0,145,Maryland,,38.0,8,0,NYL,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.11278679236361,7.582514285714287
dossaci01w,C,77.0,187,,,48.0,1,0,ORL,3,3,82,18,3,5,8,3,2,7,5,9,16,8,2,2,0,0,0,44.838127330821834,8.66383170731707
dossaci01w,C,77.0,187,,,48.0,2,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.142031217445908,3.0543538461538517
dossaci01w,C,77.0,187,,,48.0,3,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.039888852408126,10.432946153846155
douglka01w,G-F,72.0,167,Purdue,,44.0,2,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.276232965158336,11.218236902050121
douglka01w,G-F,72.0,167,Purdue,,44.0,3,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.35907695332809,14.569624096385539
douglka01w,G-F,72.0,167,Purdue,,44.0,4,0,CON,4,4,126,29,2,8,10,12,3,1,1,9,30,10,7,6,12,3,0,43.58974544755514,15.26590391459075
douglka01w,G-F,72.0,167,Purdue,,44.0,5,0,CON,8,8,268,82,9,23,32,22,10,0,16,19,66,23,27,25,37,11,0,47.95157663479527,11.924006250000003
douglka01w,G-F,72.0,167,Purdue,,44.0,6,0,CON,8,8,278,96,12,25,37,18,11,1,8,17,67,31,29,19,38,15,0,45.836729602264086,13.718933867735464
douglka01w,G-F,72.0,167,Purdue,,44.0,7,0,CON,4,4,125,48,6,9,15,10,4,1,11,1,45,18,5,4,27,8,0,48.44682220639584,18.513577268195416
douglka01w,G-F,72.0,167,Purdue,,44.0,8,0,CON,3,3,114,52,6,10,16,10,10,0,15,7,52,18,9,8,28,8,0,51.51337849156373,17.508706090026475
douglka01w,G-F,72.0,167,Purdue,,44.0,9,0,IND,3,3,93,22,1,6,7,7,4,2,10,7,22,7,10,7,8,1,0,49.205888397161985,13.117723985890652
douglka01w,G-F,72.0,167,Purdue,,44.0,10,0,IND,10,10,361,155,14,21,35,40,14,6,19,14,141,51,43,35,58,18,0,48.578206824471025,17.24941575274178
duffyme01w,G,67.0,135,Notre Dame,,39.0,7,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.87716487900098,6.830591731266148
duffyme01w,G,67.0,135,Notre Dame,,39.0,8,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.124424452437141,1.976208333333334
duffyme01w,G,67.0,135,Notre Dame,,39.0,9,0,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.669449993478802,2.4178444444444445
dupreca01w,F,74.0,162,Temple,,39.0,7,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67967737624793,15.741436046511632
dupreca01w,F,74.0,162,Temple,,39.0,8,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.03303310619011,16.28828293135436
dupreca01w,F,74.0,162,Temple,,39.0,9,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.95363703564172,17.484735478105456
dupreca01w,F,74.0,162,Temple,,39.0,10,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.09638609754635,15.95856745362563
dydekma01w,C,9.0,223,,,49.0,1,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.378239411729496,13.957171612903222
dydekma01w,C,9.0,223,,,49.0,2,0,UTA,2,2,69,28,1,13,14,3,1,7,4,10,21,9,13,10,0,0,1,61.57957145266617,14.562962886597935
dydekma01w,C,9.0,223,,,49.0,3,0,UTA,5,5,171,60,3,41,44,12,1,17,16,17,55,22,15,13,5,3,0,61.06110587398468,18.4521198630137
dydekma01w,C,9.0,223,,,49.0,4,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.03729054389315,16.340273218142546
dydekma01w,C,9.0,223,,,49.0,5,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.647291471015386,12.510998533724338
dydekma01w,C,9.0,223,,,49.0,6,0,CON,8,8,146,36,8,34,42,4,3,13,16,19,38,14,11,7,1,1,0,50.03877025184644,16.52744113263785
dydekma01w,C,9.0,223,,,49.0,7,0,CON,5,5,133,55,12,24,36,4,4,14,8,17,48,22,13,11,1,0,0,52.92633094706004,19.506310901749664
dydekma01w,C,9.0,223,,,49.0,8,0,CON,3,3,80,21,3,16,19,2,0,8,3,4,25,10,2,0,2,1,0,48.07238620158936,15.015293934681184
dydekma01w,C,9.0,223,,,49.0,9,0,LAS,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.134103376460482,10.524071428571427
edwarmi01w,G,69.0,150,Rutgers,,57.0,1,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.153990717661635,-5.559941176470587
edwarmi01w,G,69.0,150,Rutgers,,57.0,1,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.177693850720665,5.243274725274728
edwarmi01w,G,69.0,150,Rutgers,,57.0,2,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.715545553162729,9.784615384615382
edwarsi01w,C,76.0,164,Iowa,,50.0,1,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.870052383152736,9.468381395348837
edwarsi01w,C,76.0,164,Iowa,,50.0,2,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.83782263487611,12.294607407407407
edwarsi01w,C,76.0,164,Iowa,,50.0,3,0,SEA,2,0,31,4,2,1,3,0,0,0,2,4,8,1,4,2,0,0,0,34.82963681051581,12.207451008645535
edwarsi01w,C,76.0,164,Iowa,,50.0,4,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.645786725624596,9.890038128249566
edwarsi01w,C,76.0,164,Iowa,,50.0,5,0,SEA,7,0,54,12,7,7,14,1,0,1,2,5,9,6,0,0,0,0,0,17.188456172219983,5.945898832684823
edwarsi01w,C,76.0,164,Iowa,,50.0,6,0,SEA,2,0,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,16.4015294649601,11.236233830845771
edwarte01w,G-F,71.0,155,Georgia,,59.0,4,0,MIN,3,3,83,20,1,9,10,19,5,1,8,6,19,6,4,4,12,4,0,42.55843997686513,9.047833723653396
edwarte01w,G-F,71.0,155,Georgia,,59.0,5,0,MIN,2,2,43,6,1,4,5,2,3,1,4,5,6,1,4,3,5,1,0,36.7261299791912,7.874018651362985
edwarto01w,G,70.0,160,Tennessee,,55.0,1,0,PHO,2,2,61,17,1,5,6,5,4,0,2,8,20,5,6,4,13,3,0,40.23530677342654,9.201483801295891
edwarto01w,G,70.0,160,Tennessee,,55.0,2,2,CHA,8,0,119,22,6,10,16,12,5,0,11,8,21,9,2,2,4,2,0,21.355813238421597,4.277973118279572
edwarto01w,G,70.0,160,Tennessee,,55.0,2,1,PHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.413783236383686,9.110600961538456
edwarto01w,G,70.0,160,Tennessee,,55.0,3,0,CHA,2,0,19,3,0,1,1,1,0,0,1,2,5,1,2,0,3,1,0,20.193947291621452,11.613696369636965
elysh01w,F,74.0,182,Tennessee,,40.0,6,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.868354223515833,5.537537878787884
elysh01w,F,74.0,182,Tennessee,,40.0,7,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.507795549555459,2.9581249999999994
elysh01w,F,74.0,182,Tennessee,,40.0,8,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3921663892195,4.298599290780139
elysh01w,F,74.0,182,Tennessee,,40.0,9,0,SEA,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21.743176142499163,7.79599742930591
elysh01w,F,74.0,182,Tennessee,,40.0,10,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.37341695263887,12.36048289738431
enissh01w,F-C,73.0,185,Alabama,,48.0,1,0,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0050998065128,13.063712074303409
enissh01w,F-C,73.0,185,Alabama,,48.0,2,0,CHA,8,0,101,34,6,9,15,4,2,1,7,16,22,11,12,9,4,3,0,30.68733329810867,9.024568218298556
enissh01w,F-C,73.0,185,Alabama,,48.0,3,0,CHA,1,0,3,0,2,0,2,0,0,0,0,0,3,0,0,0,1,0,0,16.7704345887029,12.451881355932203
enissh01w,F-C,73.0,185,Alabama,,48.0,4,0,CHA,2,2,58,15,5,7,12,1,2,2,6,9,10,4,6,6,3,1,1,36.47217622673621,14.845014681892332
erbsu01w,C,78.0,240,North Carolina State,,46.0,1,0,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.201522225910537,9.617196363636365
erbsu01w,C,78.0,240,North Carolina State,,46.0,2,0,CHA,4,0,15,8,2,2,4,0,0,0,3,3,5,4,0,0,0,0,0,18.660707979933427,10.499655405405404
erbsu01w,C,78.0,240,North Carolina State,,46.0,3,0,CHA,2,0,17,7,0,1,1,0,0,1,0,3,5,3,1,1,0,0,0,22.69971209403474,7.529520467836254
ervinla01w,F,76.0,171,Arkansas,,38.0,10,0,CON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6730139915860285,7.924
fallotr01w,G-F,75.0,165,,,51.0,2,0,PHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.47318230277898,13.049057074910818
farriba01w,C-F,75.0,200,Tulane,,47.0,1,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.383775810489622,9.12986923076923
farriba01w,C-F,75.0,200,Tulane,,47.0,2,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.445358515515263,7.469622540250446
farriba01w,C-F,75.0,200,Tulane,,47.0,3,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.150831443347354,6.853078014184397
farriba01w,C-F,75.0,200,Tulane,,47.0,4,0,DET,8,0,133,31,8,12,20,4,1,0,10,14,25,10,17,11,1,0,0,20.921908735475718,5.963314176245207
farriba01w,C-F,75.0,200,Tulane,,47.0,5,0,DET,3,2,78,18,8,7,15,2,1,0,5,5,17,6,8,6,0,0,0,19.943656037165535,8.204507109004739
farriba01w,C-F,75.0,200,Tulane,,47.0,6,0,DET,2,0,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,18.140791554285034,2.8199391891891907
farriba01w,C-F,75.0,200,Tulane,,47.0,7,0,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.11201981606603,8.247543432203386
farriba01w,C-F,75.0,200,Tulane,,47.0,8,0,NYL,3,0,12,6,0,0,0,0,0,0,2,3,5,3,0,0,0,0,0,15.563889575995653,4.394864978902953
farriba01w,C-F,75.0,200,Tulane,,47.0,9,0,PHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.944831979890214,7.193027124773962
farriba01w,C-F,75.0,200,Tulane,,47.0,10,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.397099001039383,4.092872727272727
feastal01w,F,71.0,168,Harvard,,47.0,1,0,LAS,4,0,44,15,3,6,9,3,2,1,5,11,16,5,2,2,13,3,0,25.075288207028013,14.008089552238802
feastal01w,F,71.0,168,Harvard,,47.0,2,0,CHA,8,8,248,64,8,26,34,14,9,4,9,18,74,26,1,1,35,11,0,46.518757091576546,10.47453227408143
feastal01w,F,71.0,168,Harvard,,47.0,3,0,CHA,2,2,65,15,3,12,15,7,2,0,4,1,20,6,0,0,13,3,0,46.88383929955749,14.462174686192464
feastal01w,F,71.0,168,Harvard,,47.0,4,0,CHA,2,2,63,21,2,3,5,1,2,0,0,5,20,7,4,3,10,4,0,48.86535909815484,11.508635948905106
feastal01w,F,71.0,168,Harvard,,47.0,5,0,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.578718402176804,9.622843155893532
feastal01w,F,71.0,168,Harvard,,47.0,6,0,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.511951225477176,7.578836336336332
feastal01w,F,71.0,168,Harvard,,47.0,7,0,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34015944987389,2.699627831715212
feastal01w,F,71.0,168,Harvard,,47.0,9,0,IND,2,0,8,3,0,0,0,0,0,0,1,0,2,1,0,0,2,1,0,20.47080224304197,7.4647707641195975
feifesu01w,G,73.0,162,,,44.0,6,0,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.922513926117116,3.6882916666666685
ferdima01w,G,69.0,153,Louisiana State,,45.0,2,0,UTA,2,2,69,29,2,6,8,7,3,0,2,4,16,7,18,15,2,0,0,38.15515316086144,13.569642361111102
ferdima01w,G,69.0,153,Louisiana State,,45.0,3,0,UTA,5,5,186,74,4,18,22,13,10,0,20,16,56,25,34,23,5,1,0,46.25709730467257,14.160186854460099
ferdima01w,G,69.0,153,Louisiana State,,45.0,4,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.205348788449854,12.032724910394267
ferdima01w,G,69.0,153,Louisiana State,,45.0,5,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.33898337528271,12.808298624754418
ferdima01w,G,69.0,153,Louisiana State,,45.0,6,0,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.27106914424742,10.472856856856854
ferdima01w,G,69.0,153,Louisiana State,,45.0,8,0,SAS,5,0,71,33,7,12,19,6,10,0,6,7,26,11,13,11,2,0,0,26.247221290168874,8.437451143451144
ferdima01w,G,69.0,153,Louisiana State,,45.0,9,0,LAS,6,0,111,45,5,10,15,11,2,0,8,8,39,15,12,11,11,4,0,34.81525158434545,11.111138235294115
ferdima01w,G,69.0,153,Louisiana State,,45.0,10,0,LAS,2,0,14,5,1,1,2,0,1,0,0,2,4,1,2,2,2,1,0,22.48951391107743,12.686483775811212
fernama01w,G,71.0,138,,,41.0,8,0,LAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.10070226442221,8.844518518518516
ferrama01w,F,75.0,190,,,51.0,1,0,NYL,3,0,12,6,0,3,3,1,1,0,0,4,3,2,0,0,2,2,0,15.389884491277497,2.405915584415586
figgsuk01w,G,69.0,142,Purdue,,46.0,1,0,LAS,4,4,106,24,6,10,16,19,2,0,11,10,23,7,6,6,11,4,0,42.81685333692475,12.014136986301368
figgsuk01w,G,69.0,142,Purdue,,46.0,2,0,LAS,7,7,239,58,3,12,15,41,4,4,6,14,53,18,16,12,36,10,0,45.90409248701606,13.340777419354838
figgsuk01w,G,69.0,142,Purdue,,46.0,3,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.33694796276416,10.635965357967661
figgsuk01w,G,69.0,142,Purdue,,46.0,4,0,HOU,3,3,81,17,1,5,6,7,1,0,3,4,15,6,0,0,7,5,0,40.40443975581532,6.112442226890755
firsool01w,C,78.0,215,Kansas State,,47.0,1,0,NYL,3,0,6,6,1,0,1,0,0,0,0,1,4,3,0,0,0,0,0,12.504542369092258,8.594631578947373
floremi01w,G,66.0,125,Stanford,,46.0,1,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.288927258947012,4.279478902953589
flukety01w,C,77.0,209,Tennessee,,38.0,7,0,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0207681757129,4.67173456790123
flukety01w,C,77.0,209,Tennessee,,38.0,8,2,LAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.44728719389118,8.006149122807019
flukety01w,C,77.0,209,Tennessee,,38.0,8,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.413695063171401,-13.046064516129032
flukety01w,C,77.0,209,Tennessee,,38.0,9,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.61084072057315,6.481961038961044
folklkr01w,F,74.0,190,Stanford,,47.0,1,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.93886609218895,11.315020118343197
folklkr01w,F,74.0,190,Stanford,,47.0,2,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.40338876439347,11.311616009280744
folklkr01w,F,74.0,190,Stanford,,47.0,3,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.156146779918117,12.342395348837208
fordch01w,F,75.0,198,Louisiana Tech,,42.0,4,0,DET,8,8,232,67,25,55,80,4,11,6,10,30,74,24,23,19,0,0,0,46.777106710553866,14.447832635983259
fordch01w,F,75.0,198,Louisiana Tech,,42.0,5,0,DET,3,3,111,48,5,27,32,1,4,7,8,3,38,17,22,14,0,0,0,43.54186034058038,14.156497807017539
fordch01w,F,75.0,198,Louisiana Tech,,42.0,6,0,DET,2,2,49,19,7,7,14,2,1,2,3,11,18,8,5,3,0,0,1,42.02976734648472,12.619172746781107
fordch01w,F,75.0,198,Louisiana Tech,,42.0,7,0,DET,10,10,287,134,33,70,103,12,13,7,19,40,88,46,56,42,0,0,0,48.77148968475321,21.693864130434786
fordch01w,F,75.0,198,Louisiana Tech,,42.0,8,0,DET,10,8,228,69,33,59,92,4,5,3,14,32,65,27,33,15,1,0,0,42.587866159445305,18.078206521739126
fordch01w,F,75.0,198,Louisiana Tech,,42.0,9,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.91022561722071,16.863662480376764
fordch01w,F,75.0,198,Louisiana Tech,,42.0,10,0,DET,5,5,148,39,17,33,50,6,7,1,18,23,29,13,16,13,0,0,0,38.23440841862165,10.930511258278148
fordki01w,G-F,70.0,153,Georgia Tech,,48.0,1,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.991089144763194,6.543179245283015
fordki01w,G-F,70.0,153,Georgia Tech,,48.0,2,0,MIA,3,0,20,2,1,0,1,2,0,0,1,3,5,1,0,0,0,0,0,18.60596500560247,5.782311392405061
fordst01w,F,74.0,185,Georgia,,54.0,2,0,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.578283947482504,33.538999999999994
fordst01w,F,74.0,185,Georgia,,54.0,3,0,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88378170375957,4.043666666666666
fowlesy01w,C,78.0,200,Louisiana State,,38.0,9,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4949181446445,16.63896976744186
fowlesy01w,C,78.0,200,Louisiana State,,38.0,10,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7572416325222,14.89479335260116
francde01w,F,70.0,193,Iowa State,,48.0,1,0,NYL,2,0,4,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0.02946810078090467,-19.595
frankaq01w,G,64.0,154,Texas A&M,,38.0,9,0,SAC,3,0,19,2,0,1,1,1,1,0,2,2,6,1,0,0,4,0,0,20.436696606064515,5.242247863247863
frankaq01w,G,64.0,154,Texas A&M,,38.0,10,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5316778811727314,-6.35085
frazeme01w,F,75.0,191,Liberty,,36.0,10,0,SAS,1,0,7,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,21.976360290678503,13.769852760736201
fresest01w,G,68.0,126,Iowa State,,47.0,1,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26226140966019,9.907594594594594
frettla01w,F,75.0,170,Georgia,,48.0,1,0,LAS,3,0,7,7,0,0,0,0,0,0,0,0,3,2,4,3,0,0,0,13.586472535485429,3.9112192513368957
frettla01w,F,75.0,170,Georgia,,48.0,2,0,SAC,5,0,18,4,2,0,2,1,0,0,1,2,8,1,2,2,0,0,0,23.151014979596965,7.51171464019851
frettla01w,F,75.0,170,Georgia,,48.0,3,0,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.837678449409395,8.210083333333332
frettla01w,F,75.0,170,Georgia,,48.0,4,0,SAC,1,0,9,2,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,16.81055767009059,4.9974866666666715
frettla01w,F,75.0,170,Georgia,,48.0,5,1,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.135301259758924,2.8905633802816935
frettla01w,F,75.0,170,Georgia,,48.0,5,2,NYL,5,0,116,44,5,12,17,6,4,3,7,12,48,20,4,4,1,0,0,20.67207391800374,12.418420289855067
frettla01w,F,75.0,170,Georgia,,48.0,6,0,NYL,2,1,47,15,2,2,4,1,0,0,2,7,12,5,6,5,0,0,0,18.704339002788917,7.898842105263157
friertr01w,F,74.0,186,Louisiana Tech,,44.0,5,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.482332384816532,0.4951818181818181
frohlli01w,F-C,75.0,185,,,44.0,3,0,NYL,3,0,20,1,0,5,5,2,1,0,3,2,3,0,2,1,0,0,0,10.950027433971782,-1.146432835820894
frohlli01w,F-C,75.0,185,,,44.0,4,0,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.970730119893688,12.46991121495327
frohlli01w,F-C,75.0,185,,,44.0,7,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.901053071001712,8.978402366863907
frohlli01w,F-C,75.0,185,,,44.0,8,0,SAC,1,0,8,3,0,1,1,0,1,0,1,3,3,1,2,1,0,0,0,18.590511674259965,-3.7825490196078415
futreca01w,G,70.0,154,Duquesne,,41.0,5,0,CON,2,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17.58820638608528,8.217993055555555
gaithka01w,C,75.0,170,Notre Dame,,48.0,1,2,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20516104124135,4.833583333333334
gaithka01w,C,75.0,170,Notre Dame,,48.0,1,1,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.197701052964604,16.056222222222218
gaithka01w,C,75.0,170,Notre Dame,,48.0,3,1,LAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8460723626010158,-15.610199999999999
gaithka01w,C,75.0,170,Notre Dame,,48.0,3,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01620745542949757,-17.174
garcibe01w,G,65.0,135,,,47.0,3,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.94148230265517,-3.4611718750000007
gardike01w,F,73.0,168,Virginia Tech,,39.0,9,0,CON,3,3,57,11,4,3,7,3,5,1,1,6,10,4,4,2,3,1,0,28.62313087346546,8.959277777777778
gardike01w,F,73.0,168,Virginia Tech,,39.0,10,0,CON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.468167617830645,12.428140939597318
